,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
48,0.06567049026489258,0.00046496810786658156,0.0066681702931722,0.0004688981023163153,True,80,3,4,8,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 100}",0.8047138047138047,0.8383838383838383,0.8282828282828283,0.8237934904601572,0.014107525353509004,138,0.898989898989899,0.8636363636363636,0.867003367003367,0.8765432098765432,0.01593161567517216
49,0.1269970734914144,0.002830830428913862,0.013002316157023111,4.270880649103928e-06,True,80,3,4,8,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 200}",0.8215488215488216,0.8484848484848485,0.8249158249158249,0.8316498316498316,0.011983252808115947,6,0.8973063973063973,0.8653198653198653,0.8686868686868687,0.8771043771043772,0.014350967286806302
50,0.18466456731160483,0.0012498603891889718,0.020001014073689777,0.0014130437467040286,True,80,3,4,8,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 300}",0.8114478114478114,0.8552188552188552,0.8215488215488216,0.8294051627384961,0.018713054994986607,23,0.8956228956228957,0.8636363636363636,0.8686868686868687,0.8759820426487094,0.014040399554654106
51,0.6073434352874756,0.0036959880982660757,0.06300028165181477,0.0021392733745364224,True,80,3,4,8,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 1000}",0.8080808080808081,0.8518518518518519,0.8249158249158249,0.8282828282828283,0.018027360723017978,40,0.8939393939393939,0.8653198653198653,0.8703703703703703,0.8765432098765431,0.012472564966831027
52,0.06433788935343425,0.00044501049019795316,0.006666103998819987,0.0004713141679983425,True,80,3,4,10,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.8080808080808081,0.8653198653198653,0.8282828282828283,0.8338945005611672,0.0237022582288921,1,0.8888888888888888,0.8602693602693603,0.8703703703703703,0.8731762065095398,0.01185112911444603
53,0.12631122271219888,0.0016919489585382216,0.012681404749552408,0.0004822041287228227,True,80,3,4,10,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.8013468013468014,0.8417508417508418,0.8181818181818182,0.8204264870931538,0.01657106965233829,234,0.8855218855218855,0.8552188552188552,0.8619528619528619,0.8675645342312008,0.012991960609192164
54,0.1880218187967936,0.0021520584415205836,0.02066771189371745,0.0004716542352503261,True,80,3,4,10,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.8080808080808081,0.8518518518518519,0.8249158249158249,0.8282828282828283,0.018027360723017978,40,0.8888888888888888,0.8619528619528619,0.8686868686868687,0.8731762065095398,0.01144561058045517
55,0.6076664129892985,0.004479292261103192,0.06099931399027506,1.2961631163199815e-06,True,80,3,4,10,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1000}",0.8080808080808081,0.8518518518518519,0.8249158249158249,0.8282828282828283,0.018027360723017978,40,0.8922558922558923,0.8602693602693603,0.8653198653198653,0.8726150392817059,0.014040399554654123
56,0.0663289229075114,0.002630501938260731,0.007008949915568034,1.8021599030855754e-05,True,80,3,4,12,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 100}",0.8080808080808081,0.835016835016835,0.8249158249158249,0.8226711560044894,0.011110544261068086,180,0.8855218855218855,0.8501683501683501,0.8636363636363636,0.8664421997755332,0.014568748581085486
57,0.12498847643534343,1.6301431447540077e-05,0.014000495274861654,0.00081526988995277,True,80,3,4,12,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 200}",0.8080808080808081,0.8484848484848485,0.8282828282828283,0.8282828282828283,0.01649488042278236,40,0.8838383838383839,0.8602693602693603,0.8653198653198653,0.8698092031425365,0.01013213809498755
58,0.18334364891052246,0.0017023732002160292,0.01966516176859538,0.0009436401615316878,True,80,3,4,12,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 300}",0.8114478114478114,0.8417508417508418,0.8249158249158249,0.8260381593714927,0.012396589244879115,95,0.8905723905723906,0.8569023569023569,0.8703703703703703,0.8726150392817059,0.01383706846906615
59,0.6009876728057861,0.002442110329234682,0.06099104881286621,1.606570936002025e-05,True,80,3,4,12,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 1000}",0.8013468013468014,0.8451178451178452,0.8249158249158249,0.8237934904601572,0.01788706784568938,138,0.8922558922558923,0.8602693602693603,0.8636363636363636,0.8720538720538721,0.014350967286806323
60,0.06366602579752605,0.0012473646636924117,0.007000843683878581,2.1442949872385724e-06,True,80,3,5,8,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 100}",0.8114478114478114,0.835016835016835,0.8148148148148148,0.8204264870931538,0.010408101566212916,234,0.8838383838383839,0.8569023569023569,0.8703703703703703,0.8703703703703703,0.010996586948521557
61,0.12566773096720377,0.003300547875111998,0.01267854372660319,0.00048006879283323136,True,80,3,5,8,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 200}",0.8080808080808081,0.8316498316498316,0.8215488215488216,0.8204264870931538,0.009654686046063558,234,0.8905723905723906,0.8552188552188552,0.8602693602693603,0.8686868686868686,0.015612152349319362
62,0.18399985631306967,0.0024497992783302286,0.01967159907023112,0.0009507205307396838,True,80,3,5,8,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 300}",0.8114478114478114,0.8383838383838383,0.8181818181818182,0.8226711560044894,0.01144561058045517,180,0.8855218855218855,0.8535353535353535,0.8619528619528619,0.8670033670033669,0.013537977645134484
63,0.5966597398122152,0.004514777154019167,0.06101139386494955,0.0008297923445178827,True,80,3,5,8,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 1000}",0.8114478114478114,0.8451178451178452,0.8181818181818182,0.8249158249158249,0.014547117168143364,115,0.8888888888888888,0.8552188552188552,0.8619528619528619,0.8686868686868686,0.014547117168143331
64,0.06466110547383626,0.0004677482624729805,0.006333351135253906,0.0004715394333802588,True,80,3,5,10,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.8047138047138047,0.8484848484848485,0.8181818181818182,0.8237934904601572,0.018304721021661162,138,0.8855218855218855,0.8585858585858586,0.8602693602693603,0.8681257014590348,0.012320145005667858
65,0.1246652603149414,0.0020422408412360997,0.012999852498372396,2.6429953810876036e-06,True,80,3,5,10,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 200}",0.8047138047138047,0.8417508417508418,0.8215488215488216,0.8226711560044894,0.015141119599587048,180,0.8855218855218855,0.8518518518518519,0.8602693602693603,0.8658810325476992,0.01430701322556896
